date,total_cases,g_values
2021-12-22,81794109,0.35658600536548873
2021-12-23,82109615,0.38573193578036286
2021-12-24,82438181,0.4001553289465552
2021-12-25,82755391,0.3847852974824857
2021-12-26,84508474,2.1183912961029936
2021-12-27,84702485,0.22957579378370976
2021-12-28,84970399,0.31630004715918314
2021-12-29,85385554,0.4885877963218697
2021-12-30,85856647,0.5517244755477021
2021-12-31,86422588,0.6591696971348066
2022-01-01,86962262,0.6244594295185883
2022-01-02,90121507,3.632891931904899
2022-01-03,90412918,0.32335344769589797
2022-01-04,90816970,0.4468963162985183
2022-01-05,91439437,0.685408244736639
2022-01-06,92149650,0.776703163646994
2022-01-07,92813201,0.7200797832655903
2022-01-08,93301701,0.5263259910624136
2022-01-09,97594858,4.6013705580780355
2022-01-10,98030977,0.44686678062485624
2022-01-11,98440312,0.4175567892177592
2022-01-12,99066367,0.6359742134909121
2022-01-13,99658731,0.5979466270323611
2022-01-14,100229334,0.5725569594098082
2022-01-15,100798790,0.5681530319257634
2022-01-16,105597921,4.761099810821142
2022-01-17,106070956,0.44795862979158463
2022-01-18,106538107,0.44041367931104536
2022-01-19,107300243,0.7153646910583834
2022-01-20,108054107,0.7025743641605732
2022-01-21,108819162,0.7080295430140383
2022-01-22,109554431,0.6756797116301999
2022-01-23,115552987,5.475411578742991
2022-01-24,116155931,0.5217900598277049
2022-01-25,116747037,0.5088900712267547
2022-01-26,117644331,0.7685796771013556
2022-01-27,118530246,0.7530452104827728
2022-01-28,119393632,0.7284098608890088
2022-01-29,120207434,0.6816125670756042
2022-01-30,126593881,5.312855276488141
2022-01-31,127213091,0.4891310662953765
2022-02-01,127817097,0.4747986195854639
2022-02-02,128690297,0.6831636928821815
2022-02-03,129540597,0.660733574964086
2022-02-04,130327510,0.6074643920314803
2022-02-05,131056333,0.5592242190463088
2022-02-06,136686025,4.295627590923058
2022-02-07,137247870,0.41104787413343824
2022-02-08,137816360,0.41420679242599545
2022-02-09,138576722,0.55172114544311
